カテゴリ,変更種別,ID,名称,旧値,新値,備考
フロー,変更,BoxNo:109,生コンクリート小型車割増額の計上,質問No:None CallBox:[288],"質問No:203 CallBox:[145, 143]",
フロー,変更,BoxNo:116,nex=0,質問No:244 CallBox:[117],質問No:274 CallBox:[117],
フロー,変更,BoxNo:117,代価表1枚目24行目=lease,質問No:245 CallBox:[118],質問No:275 CallBox:[118],
フロー,変更,BoxNo:118,nleas=代価表1枚目単価24行目,質問No:246 CallBox:[10],質問No:276 CallBox:[10],
フロー,変更,BoxNo:139,生コンクリート小型車割増額の選択,質問No:203 CallBox:[160],質問No:225 CallBox:[158],
フロー,変更,BoxNo:140,型枠賃料使用単価切り替え区分,"質問No:250 CallBox:[141, 142]","質問No:277 CallBox:[141, 142]",
フロー,変更,BoxNo:143,0=代価表1枚目3行目,質問No:None CallBox:[384],質問No:278 CallBox:[144],
フロー,変更,BoxNo:147,コンクリートの選択,質問No:6 CallBox:[158],質問No:6 CallBox:[109],
フロー,変更,BoxNo:148,形式による補正,質問No:None CallBox:[149],質問No:211 CallBox:[149],
フロー,変更,BoxNo:149,異形ブロック製作工 コンクリート打設工(市場単価),質問No:142 CallBox:[229],質問No:142 CallBox:[156],
フロー,変更,BoxNo:150,型枠・打設計上区分,"質問No:251 CallBox:[151, 152]","質問No:280 CallBox:[151, 152]",
フロー,変更,BoxNo:154,CK=1,質問No:252 CallBox:[104],質問No:281 CallBox:[104],
フロー,変更,BoxNo:160,製作区分,"質問No:253 CallBox:[249, 242, 243, 248]","質問No:282 CallBox:[249, 242, 243, 248]",
フロー,変更,BoxNo:168,100m3当りコンクリート打設,質問No:9 CallBox:[24],質問No:9 CallBox:[166],
フロー,変更,BoxNo:188,b3'=0,質問No:254 CallBox:[99],質問No:285 CallBox:[99],
フロー,変更,BoxNo:195,Z1=2,質問No:255 CallBox:[79],質問No:286 CallBox:[79],
フロー,変更,BoxNo:222,Z1=3,質問No:256 CallBox:[223],質問No:287 CallBox:[223],
フロー,変更,BoxNo:223,V''=0,質問No:257 CallBox:[224],質問No:288 CallBox:[224],
フロー,変更,BoxNo:225,Z1=4,質問No:258 CallBox:[226],質問No:289 CallBox:[226],
フロー,変更,BoxNo:226,V''=0,質問No:259 CallBox:[20],質問No:290 CallBox:[20],
フロー,変更,BoxNo:229,製作区分,"質問No:260 CallBox:[230, 231, 232, 233]","質問No:291 CallBox:[230, 231, 232, 233]",
フロー,変更,BoxNo:239,A'=0,質問No:261 CallBox:[245],質問No:292 CallBox:[245],
フロー,変更,BoxNo:246,1=代価表1枚目2行目,質問No:262 CallBox:[159],質問No:293 CallBox:[159],
フロー,変更,BoxNo:247,0=代価表1枚目2行目,質問No:263 CallBox:[197],質問No:294 CallBox:[197],
フロー,変更,BoxNo:252,BKS=1,質問No:264 CallBox:[253],質問No:295 CallBox:[253],
フロー,変更,BoxNo:254,1種類目の鉄筋径,"質問No:27 CallBox:[255, 297, 316, 323, 330, 336, 342, 30, 31, 32, 33, 34, 35]",質問No:27 CallBox:[42],
フロー,変更,BoxNo:257,10個当りの鉄筋数量(割増除く:1種類目),質問No:25 CallBox:[258],質問No:25 CallBox:[44],
フロー,変更,BoxNo:258,Rs1'=代価表1枚目数量6行目,質問No:265 CallBox:[260],質問No:296 CallBox:[260],
フロー,変更,BoxNo:261,2種類目の鉄筋径,"質問No:37 CallBox:[262, 300, 317, 324, 331, 337, 343, 36, 37, 38, 39, 40, 41]",質問No:37 CallBox:[39],
フロー,変更,BoxNo:264,10個当りの鉄筋数量(割増除く:2種類目),質問No:35 CallBox:[265],質問No:35 CallBox:[41],
フロー,変更,BoxNo:265,Rs2'=代価表1枚目数量8行目,質問No:266 CallBox:[267],質問No:297 CallBox:[267],
フロー,変更,BoxNo:268,3種類目の鉄筋径,"質問No:47 CallBox:[269, 303, 318, 325, 332, 338, 344, 42, 43, 44, 46, 47, 48]",質問No:47 CallBox:[36],
フロー,変更,BoxNo:271,10個当りの鉄筋数量(割増除く:3種類目),質問No:45 CallBox:[272],質問No:45 CallBox:[38],
フロー,変更,BoxNo:272,Rs3'=代価表1枚目数量10行目,質問No:267 CallBox:[274],質問No:298 CallBox:[274],
フロー,変更,BoxNo:275,4種類目の鉄筋径,"質問No:57 CallBox:[276, 306, 319, 326, 333, 339, 345, 49, 50, 51, 52, 53, 55]",質問No:57 CallBox:[29],
フロー,変更,BoxNo:282,5種類目の鉄筋径,"質問No:67 CallBox:[283, 309, 320, 327, 334, 340, 346, 56, 57, 58, 59, 60, 61]",質問No:67 CallBox:[22],
フロー,変更,BoxNo:286,Rs5'=代価表1枚目数量13行目,質問No:269 CallBox:[22],質問No:299 CallBox:[31],
フロー,変更,BoxNo:288,吊鉄筋の計上,"質問No:92 CallBox:[289, 143]","質問No:92 CallBox:[289, 383]",
フロー,変更,BoxNo:289,吊鉄筋の鉄筋径,"質問No:95 CallBox:[290, 312, 321, 328, 335, 341, 347, 363, 375, 376, 377, 378, 379, 380, 381, 382]",質問No:95 CallBox:[57],
フロー,変更,BoxNo:293,Rts=代価表1枚目数量15行目,質問No:270 CallBox:[125],質問No:300 CallBox:[59],
フロー,変更,BoxNo:296,BKS=2,質問No:271 CallBox:[253],質問No:301 CallBox:[253],
フロー,変更,BoxNo:315,BKS=3,質問No:284 CallBox:[253],質問No:302 CallBox:[253],
フロー,変更,BoxNo:322,BKS=4,質問No:285 CallBox:[253],質問No:303 CallBox:[253],
フロー,変更,BoxNo:329,BKS=5,質問No:286 CallBox:[253],質問No:304 CallBox:[253],
フロー,変更,BoxNo:349,Rs1=0,質問No:287 CallBox:[350],質問No:305 CallBox:[46],
フロー,変更,BoxNo:350,0=代価表1枚目6行目,質問No:288 CallBox:[260],質問No:306 CallBox:[260],
フロー,変更,BoxNo:352,Rs2=0,質問No:289 CallBox:[353],質問No:307 CallBox:[48],
フロー,変更,BoxNo:353,0=代価表1枚目8行目,質問No:290 CallBox:[267],質問No:308 CallBox:[267],
フロー,変更,BoxNo:355,Rs3=0,質問No:291 CallBox:[356],質問No:309 CallBox:[50],
フロー,変更,BoxNo:356,0=代価表1枚目10行目,質問No:292 CallBox:[274],質問No:310 CallBox:[274],
フロー,変更,BoxNo:358,Rs4=0,質問No:293 CallBox:[359],質問No:311 CallBox:[52],
フロー,変更,BoxNo:359,0=代価表1枚目12行目,質問No:294 CallBox:[281],質問No:312 CallBox:[281],
フロー,変更,BoxNo:361,Rs5=0,質問No:295 CallBox:[362],質問No:313 CallBox:[55],
フロー,変更,BoxNo:362,0=代価表1枚目14行目,質問No:296 CallBox:[22],質問No:314 CallBox:[388],
フロー,変更,BoxNo:365,Rs1=0,質問No:297 CallBox:[366],質問No:315 CallBox:[47],
フロー,変更,BoxNo:366,0=代価表1枚目6行目,質問No:298 CallBox:[367],質問No:316 CallBox:[367],
フロー,変更,BoxNo:367,Rs2=0,質問No:299 CallBox:[368],質問No:317 CallBox:[49],
フロー,変更,BoxNo:368,0=代価表1枚目8行目,質問No:300 CallBox:[369],質問No:318 CallBox:[369],
フロー,変更,BoxNo:369,Rs3=0,質問No:301 CallBox:[370],質問No:319 CallBox:[51],
フロー,変更,BoxNo:370,0=代価表1枚目10行目,質問No:302 CallBox:[371],質問No:320 CallBox:[371],
フロー,変更,BoxNo:371,Rs4=0,質問No:303 CallBox:[372],質問No:321 CallBox:[53],
フロー,変更,BoxNo:372,0=代価表1枚目12行目,質問No:304 CallBox:[373],質問No:322 CallBox:[373],
フロー,変更,BoxNo:373,Rs5=0,質問No:305 CallBox:[374],質問No:323 CallBox:[56],
フロー,変更,BoxNo:374,0=代価表1枚目14行目,質問No:306 CallBox:[21],質問No:324 CallBox:[21],
フロー,変更,BoxNo:388,製作区分,"質問No:308 CallBox:[387, 389, 390, 109]","質問No:325 CallBox:[387, 389, 390, 391]",
フロー,変更,BoxNo:389,BoxNo:389,質問No:None CallBox:[143],質問No:None CallBox:[383],
フロー,変更,BoxNo:390,BoxNo:390,質問No:None CallBox:[143],質問No:None CallBox:[383],
フロー,追加,BoxNo:138,一体魚礁用鋼製型枠賃料,-,質問No:199,CallBox→[製作区分]
フロー,追加,BoxNo:144,BoxNo:144,-,質問No:None,CallBox→[生コンクリート冬期加熱費計上区分]
フロー,追加,BoxNo:145,1=代価表1枚目3行目,-,質問No:279,CallBox→[生コンクリート小型車割増額の選択]
フロー,追加,BoxNo:155,異形ブロック製作工 コンクリート打設工(市場単価),-,質問No:155,CallBox→[製作区分]
フロー,追加,BoxNo:156,給熱養生の有無,-,質問No:207,"CallBox→[異形ブロック製作工 コンクリート打設工(市場単価), BoxNo:157（Sitsumon未定義）]"
フロー,追加,BoxNo:157,BoxNo:157,-,質問No:None,CallBox→[製作区分]
フロー,追加,BoxNo:161,施工規模による補正,-,質問No:209,CallBox→[形式による補正]
フロー,追加,BoxNo:162,BoxNo:162,-,質問No:None,CallBox→[養生区分の選択]
フロー,追加,BoxNo:163,FRP製型枠賃料,-,質問No:218,CallBox→[製作区分]
フロー,追加,BoxNo:164,直積ブロック用鋼製型枠賃料,-,質問No:219,CallBox→[製作区分]
フロー,追加,BoxNo:165,一体魚礁用鋼製型枠賃料,-,質問No:220,CallBox→[製作区分]
フロー,追加,BoxNo:166,製作区分,-,質問No:283,"CallBox→[BoxNo:167（Sitsumon未定義）, BoxNo:171（Sitsumon未定義）, BoxNo:174（Sitsumon未定義）, BoxNo:175（Sitsumon未定義）]"
フロー,追加,BoxNo:167,BoxNo:167,-,質問No:None,CallBox→[ベッド賃料の有無]
フロー,追加,BoxNo:170,ベッド賃料の有無,-,質問No:235,"CallBox→[型枠・打設計上区分, ベッド賃料]"
フロー,追加,BoxNo:171,BoxNo:171,-,質問No:None,CallBox→[brs=0]
フロー,追加,BoxNo:172,brs=0,-,質問No:284,CallBox→[BoxNo:176（Sitsumon未定義）]
フロー,追加,BoxNo:173,ベッド賃料,-,質問No:223,CallBox→[ベッド賃料の数量]
フロー,追加,BoxNo:174,BoxNo:174,-,質問No:None,CallBox→[brs=0]
フロー,追加,BoxNo:175,BoxNo:175,-,質問No:None,CallBox→[brs=0]
フロー,追加,BoxNo:176,BoxNo:176,-,質問No:None,CallBox→[型枠・打設計上区分]
フロー,追加,BoxNo:177,ベッド賃料の数量,-,質問No:224,CallBox→[型枠・打設計上区分]
フロー,追加,BoxNo:383,BoxNo:383,-,質問No:None,CallBox→[Rt=0]
フロー,追加,BoxNo:391,BoxNo:391,-,質問No:None,CallBox→[吊鉄筋の計上]
フロー,削除,BoxNo:23,4wz=1,質問No:332,-,
フロー,削除,BoxNo:62,農水省旧週休2日補正選択判定,質問No:326,-,
フロー,削除,BoxNo:63,WRs1=3,質問No:227,-,
フロー,削除,BoxNo:64,WRs2=2,質問No:228,-,
フロー,削除,BoxNo:65,法面作業の補正,質問No:184,-,
フロー,削除,BoxNo:66,WRs3=2,質問No:230,-,
フロー,削除,BoxNo:67,WRs3=3,質問No:231,-,
フロー,削除,BoxNo:68,WRs4=2,質問No:232,-,
フロー,削除,BoxNo:69,WRs4=3,質問No:233,-,
フロー,削除,BoxNo:70,太径鉄筋補正,質問No:185,-,
フロー,削除,BoxNo:71,WRs5=3,質問No:235,-,
フロー,削除,BoxNo:101,鉄筋工市場単価の計上方法,質問No:175,-,
フロー,削除,BoxNo:107,フロー切替:市場単価週休2日補正(補正済み単価なし),質問No:242,-,
フロー,削除,BoxNo:108,フロー切替:市場単価週休2日補正(吊鉄筋),質問No:243,-,
フロー,削除,BoxNo:125,鉄筋工市場単価の計上方法,質問No:247,-,
フロー,削除,BoxNo:126,フロー切替:鉄筋の補正,質問No:248,-,
フロー,削除,BoxNo:127,鉄筋工市場単価の計上方法,質問No:187,-,
フロー,削除,BoxNo:128,鉄筋工市場単価の計上方法,質問No:188,-,
フロー,削除,BoxNo:130,フロー切替:吊鉄筋の補正,質問No:249,-,
フロー,削除,BoxNo:255,1種類目の異形棒鋼の選択(D10),質問No:28,-,
フロー,削除,BoxNo:256,使用鉄筋の単位選択,質問No:75,-,
フロー,削除,BoxNo:262,2種類目の異形棒鋼の選択(D10),質問No:38,-,
フロー,削除,BoxNo:263,使用鉄筋の単位選択,質問No:3,-,
フロー,削除,BoxNo:269,3種類目の異形棒鋼の選択(D10),質問No:48,-,
フロー,削除,BoxNo:270,使用鉄筋の単位選択,質問No:17,-,
フロー,削除,BoxNo:276,4種類目の異形棒鋼の選択(D10),質問No:58,-,
フロー,削除,BoxNo:277,使用鉄筋の単位選択,質問No:83,-,
フロー,削除,BoxNo:278,10個当りの鉄筋数量(割増除く:4種類目),質問No:55,-,
フロー,削除,BoxNo:279,Rs4'=代価表1枚目数量7行目,質問No:268,-,
フロー,削除,BoxNo:283,5種類目の異形棒鋼の選択(D10),質問No:68,-,
フロー,削除,BoxNo:284,使用鉄筋の単位選択,質問No:87,-,
フロー,削除,BoxNo:287,鉄筋工,質問No:80,-,
フロー,削除,BoxNo:290,吊鉄筋の選択(φ9),質問No:94,-,
フロー,削除,BoxNo:291,吊鉄筋の単位選択,質問No:99,-,
フロー,削除,BoxNo:294,吊鉄筋工,質問No:81,-,
フロー,削除,BoxNo:297,1種類目の異形棒鋼の選択(D13),質問No:29,-,
フロー,削除,BoxNo:298,10個当りの鉄筋数量(割増除く:1種類目),質問No:272,-,
フロー,削除,BoxNo:299,Rs1''=代価表1枚目数量4行目,質問No:273,-,
フロー,削除,BoxNo:300,2種類目の異形棒鋼の選択(D13),質問No:39,-,
フロー,削除,BoxNo:301,10個当りの鉄筋数量(割増除く:2種類目),質問No:274,-,
フロー,削除,BoxNo:302,Rs2''=代価表1枚目数量5行目,質問No:275,-,
フロー,削除,BoxNo:303,3種類目の異形棒鋼の選択(D13),質問No:49,-,
フロー,削除,BoxNo:304,10個当りの鉄筋数量(割増除く:3種類目),質問No:276,-,
フロー,削除,BoxNo:305,Rs3''=代価表1枚目数量6行目,質問No:277,-,
フロー,削除,BoxNo:306,4種類目の異形棒鋼の選択(D13),質問No:59,-,
フロー,削除,BoxNo:307,10個当りの鉄筋数量(割増除く:4種類目),質問No:278,-,
フロー,削除,BoxNo:308,Rs4''=代価表1枚目数量7行目,質問No:279,-,
フロー,削除,BoxNo:309,5種類目の異形棒鋼の選択(D13),質問No:69,-,
フロー,削除,BoxNo:310,10個当りの鉄筋数量(割増除く:5種類目),質問No:280,-,
フロー,削除,BoxNo:311,Rs5''=代価表1枚目数量8行目,質問No:281,-,
フロー,削除,BoxNo:312,吊鉄筋の選択(φ13),質問No:96,-,
フロー,削除,BoxNo:313,10個当りの吊鉄筋の数量(割増除く),質問No:282,-,
フロー,削除,BoxNo:314,Rt''=代価表1枚目数量9行目,質問No:283,-,
フロー,削除,BoxNo:316,1種類目の異形棒鋼の選択(D16),質問No:30,-,
フロー,削除,BoxNo:317,2種類目の異形棒鋼の選択(D16),質問No:40,-,
フロー,削除,BoxNo:318,3種類目の異形棒鋼の選択(D16),質問No:50,-,
フロー,削除,BoxNo:319,4種類目の異形棒鋼の選択(D16),質問No:60,-,
フロー,削除,BoxNo:320,5種類目の異形棒鋼の選択(D16),質問No:70,-,
フロー,削除,BoxNo:321,吊鉄筋の選択(φ16),質問No:101,-,
フロー,削除,BoxNo:323,1種類目の異形棒鋼の選択(D19),質問No:31,-,
フロー,削除,BoxNo:324,2種類目の異形棒鋼の選択(D19),質問No:41,-,
フロー,削除,BoxNo:325,3種類目の異形棒鋼の選択(D19),質問No:51,-,
フロー,削除,BoxNo:326,4種類目の異形棒鋼の選択(D19),質問No:61,-,
フロー,削除,BoxNo:327,5種類目の異形棒鋼の選択(D19),質問No:71,-,
フロー,削除,BoxNo:328,吊鉄筋の選択(φ19),質問No:102,-,
フロー,削除,BoxNo:330,1種類目の異形棒鋼の選択(D22),質問No:32,-,
フロー,削除,BoxNo:331,2種類目の異形棒鋼の選択(D22),質問No:42,-,
フロー,削除,BoxNo:332,3種類目の異形棒鋼の選択(D22),質問No:52,-,
フロー,削除,BoxNo:333,4種類目の異形棒鋼の選択(D22),質問No:62,-,
フロー,削除,BoxNo:334,5種類目の異形棒鋼の選択(D22),質問No:72,-,
フロー,削除,BoxNo:335,吊鉄筋の選択(φ22),質問No:103,-,
フロー,削除,BoxNo:336,1種類目の異形棒鋼の選択(D25),質問No:33,-,
フロー,削除,BoxNo:337,2種類目の異形棒鋼の選択(D25),質問No:43,-,
フロー,削除,BoxNo:338,3種類目の異形棒鋼の選択(D25),質問No:53,-,
フロー,削除,BoxNo:339,4種類目の異形棒鋼の選択(D25),質問No:63,-,
フロー,削除,BoxNo:340,5種類目の異形棒鋼の選択(D25),質問No:73,-,
フロー,削除,BoxNo:341,吊鉄筋の選択(φ23),質問No:104,-,
フロー,削除,BoxNo:342,1種類目の異形棒鋼の選択(D29),質問No:34,-,
フロー,削除,BoxNo:343,2種類目の異形棒鋼の選択(D29),質問No:44,-,
フロー,削除,BoxNo:344,3種類目の異形棒鋼の選択(D29),質問No:54,-,
フロー,削除,BoxNo:345,4種類目の異形棒鋼の選択(D29),質問No:64,-,
フロー,削除,BoxNo:346,5種類目の異形棒鋼の選択(D29),質問No:74,-,
フロー,削除,BoxNo:347,吊鉄筋の選択(φ25),質問No:105,-,
フロー,削除,BoxNo:363,吊鉄筋の選択(φ28),質問No:106,-,
フロー,削除,BoxNo:375,吊鉄筋の選択(φ32),質問No:107,-,
フロー,削除,BoxNo:376,吊鉄筋の選択(φ34),質問No:108,-,
フロー,削除,BoxNo:377,吊鉄筋の選択(φ36),質問No:109,-,
フロー,削除,BoxNo:378,吊鉄筋の選択(φ38),質問No:114,-,
フロー,削除,BoxNo:379,吊鉄筋の選択(φ42),質問No:110,-,
フロー,削除,BoxNo:380,吊鉄筋の選択(φ44),質問No:111,-,
フロー,削除,BoxNo:381,吊鉄筋の選択(φ48),質問No:112,-,
フロー,削除,BoxNo:382,吊鉄筋の選択(φ55),質問No:113,-,
フロー,削除,BoxNo:384,0=代価表1枚目9行目,質問No:307,-,
