カテゴリ,変更種別,ID,名称,旧値,新値,備考
質問,変更,質問No:39,0=代価表1枚目4行目,c1=1,0=代価表1枚目4行目,表示名変更 / バージョン更新
質問,変更,質問No:40,0=代価表1枚目5行目,c1=2,0=代価表1枚目5行目,表示名変更 / バージョン更新
質問,変更,質問No:41,0=代価表1枚目9行目,フロー切替:適用労務切替(山林砂防工),0=代価表1枚目9行目,表示名変更 / バージョン更新
質問,変更,質問No:42,0=代価表1枚目11行目,終点,0=代価表1枚目11行目,表示名変更 / 実行種別変更(None→必ず実行) / バージョン更新
質問,変更,質問No:43,c1=1,D4S,c1=1,表示名変更 / 実行種別変更(None→必ず実行) / バージョン更新
質問,変更,質問No:44,c1=2,D5S,c1=2,表示名変更 / 実行種別変更(None→必ず実行) / バージョン更新
質問,追加,質問No:6,バックホウ運転費,-,SitsumonKind:14,2026/03/27 01:22:25
質問,追加,質問No:45,フロー切替:適用労務切替(山林砂防工),-,SitsumonKind:119,2017/04/01 00:00:00
質問,追加,質問No:46,終点,-,終点,2017/04/01 00:00:00
質問,追加,質問No:47,D5S,-,SitsumonKind:105,2017/04/01 00:00:00
質問,削除,質問No:12,砂の散布,-,-,2024/03/05 00:14:24
質問,削除,質問No:13,砂,-,-,2017/04/01 00:00:00
質問,削除,質問No:14,砂使用量,-,-,2024/03/05 00:14:24
質問,削除,質問No:31,タイヤローラ運転費,-,-,2017/04/01 00:00:00
質問設定,変更,質問No:15,スタビライザ運転費 送り変数:FG1,親:FG1a→子:FG1,親:FG~28→子:FG1,送り変数変更
質問設定,変更,質問No:21,タイヤローラ運転費 送り変数:FG1,親:FG1d→子:FG1,親:FG~05→子:FG1,送り変数変更
質問設定,変更,質問No:21,タイヤローラ運転費 送り変数:K,親:K1→子:K,親:K2→子:K,送り変数変更
質問設定,変更,質問No:22,振動ローラ運転費 送り変数:FG1,親:FG1e→子:FG1,親:FG~10→子:FG1,送り変数変更
質問設定,変更,質問No:9,D5S,変数:D4S / 計算表変数:54 / 規格名計上:あり,変数:D5S / 計算表変数:55 / 規格名計上:あり,"変更項目: VarName, KeisanItemCD"
質問設定,変更,質問No:16,(モータグレーダ)排ガス機械の選択,12,16,初期値変更
質問設定,変更,質問No:18,(ロードローラ)排ガス機械(工種指定)選択,22,26,初期値変更
質問設定,変更,質問No:30,(タイヤローラ)排ガス機械の選択,(既定行なし),26,初期値設定(既定行を追加)
質問設定,変更,質問No:32,(振動ローラ)排ガス機械の選択,(既定行なし),26,初期値設定(既定行を追加)
質問設定,変更,質問No:33,(スタビライザ)排ガス機械の選択,(既定行なし),22,初期値設定(既定行を追加)
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:NF,-,親:NF→子:NF,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:NFG1,-,親:NFG1b→子:NFG1,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:NK2,-,親:NK2b→子:NK2,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:Nd2,-,親:Nd2a→子:Nd2,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:Nfg2,-,親:Nfg2→子:Nfg2,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:RF,-,親:RF→子:RF,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:Rd2,-,親:Rd2→子:Rd2,送り変数追加
質問設定,追加,質問No:21,タイヤローラ運転費 送り変数:Sd2,-,親:Sd2b→子:Sd2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:NF,-,親:NF→子:NF,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:NFG1,-,親:NFG1c→子:NFG1,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:NK2,-,親:NK2c→子:NK2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:Nd2,-,親:Nd2b→子:Nd2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:Nfg2,-,親:Nfg2→子:Nfg2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:RF,-,親:RF→子:RF,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:Rd2,-,親:Rd2→子:Rd2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:Sd2,-,親:Sd2c→子:Sd2,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:cFG,-,親:cFG→子:cFG,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:dFG,-,親:dFG→子:dFG,送り変数追加
質問設定,追加,質問No:22,振動ローラ運転費 送り変数:tFG,-,親:tFG→子:tFG,送り変数追加
質問設定,削除,質問No:14,D5S,変数:D5S / 計算表変数:55 / 規格名計上:あり,-,
選択肢,変更,質問No:1,混合深さ,20cm以下,0.2m以下,選択肢テキスト変更(2行)
選択肢,変更,質問No:10,混合深さ選択(機械計上用),228,228,選択肢テキスト変更(2行)
選択肢,変更,質問No:11,養生工,規格名計上,日当り施工量(m2/日),選択肢テキスト変更(1行)
選択肢,変更,質問No:18,(ロードローラ)排ガス機械(工種指定)選択,22,22,選択肢テキスト変更(1行)
選択肢,変更,質問No:32,(振動ローラ)排ガス機械の選択,,機種区分,選択肢テキスト変更(2行)
選択肢,変更,質問No:33,(スタビライザ)排ガス機械の選択,,機種区分,選択肢テキスト変更(2行)
選択肢,追加,質問No:16,(モータグレーダ)排ガス機械の選択,-,16,
選択肢,追加,質問No:18,(ロードローラ)排ガス機械(工種指定)選択,-,26,
選択肢,追加,質問No:30,(タイヤローラ)排ガス機械の選択,-,,
選択肢,追加,質問No:30,(タイヤローラ)排ガス機械の選択,-,,
選択肢,追加,質問No:30,(タイヤローラ)排ガス機械の選択,-,機種区分,
選択肢,追加,質問No:30,(タイヤローラ)排ガス機械の選択,-,26,
選択肢,追加,質問No:32,(振動ローラ)排ガス機械の選択,-,22,
選択肢,追加,質問No:32,(振動ローラ)排ガス機械の選択,-,23,
選択肢,追加,質問No:32,(振動ローラ)排ガス機械の選択,-,24,
選択肢,追加,質問No:32,(振動ローラ)排ガス機械の選択,-,26,
選択肢,追加,質問No:41,0=代価表1枚目9行目,-,,
選択肢,追加,質問No:41,0=代価表1枚目9行目,-,,
選択肢,追加,質問No:41,0=代価表1枚目9行目,-,,
選択肢,追加,質問No:41,0=代価表1枚目9行目,-,0,
選択肢,追加,質問No:42,0=代価表1枚目11行目,-,,
選択肢,追加,質問No:42,0=代価表1枚目11行目,-,,
選択肢,追加,質問No:42,0=代価表1枚目11行目,-,,
選択肢,追加,質問No:42,0=代価表1枚目11行目,-,0,
選択肢,追加,質問No:43,c1=1,-,,
選択肢,追加,質問No:43,c1=1,-,,
選択肢,追加,質問No:43,c1=1,-,,
選択肢,追加,質問No:43,c1=1,-,1,
選択肢,追加,質問No:44,c1=2,-,,
選択肢,追加,質問No:44,c1=2,-,,
選択肢,追加,質問No:44,c1=2,-,,
選択肢,追加,質問No:44,c1=2,-,2,
選択肢,削除,質問No:34,終点,,-,
選択肢,削除,質問No:34,終点,,-,
選択肢,削除,質問No:34,終点,,-,
選択肢,削除,質問No:34,終点,0,-,
選択肢,削除,質問No:35,(タイヤローラ)排ガス機械の選択,,-,
選択肢,削除,質問No:35,(タイヤローラ)排ガス機械の選択,,-,
選択肢,削除,質問No:35,(タイヤローラ)排ガス機械の選択,,-,
選択肢,削除,質問No:35,(タイヤローラ)排ガス機械の選択,0,-,
選択肢,削除,質問No:38,タイヤローラ運転費,,-,
選択肢,削除,質問No:38,タイヤローラ運転費,,-,
選択肢,削除,質問No:38,タイヤローラ運転費,,-,
選択肢,削除,質問No:38,タイヤローラ運転費,0,-,
フロー,変更,BoxNo:4,終点,質問No:42 CallBox:[],質問No:46 CallBox:[],
フロー,変更,BoxNo:9,終点,質問No:30 CallBox:[],質問No:34 CallBox:[],
フロー,変更,BoxNo:15,(タイヤローラ)排ガス機械の選択,質問No:21 CallBox:[44],質問No:30 CallBox:[17],
フロー,変更,BoxNo:18,(タイヤローラ)排ガス機械の選択,質問No:31 CallBox:[19],質問No:35 CallBox:[29],
フロー,変更,BoxNo:20,1=代価表1枚目9行目,質問No:32 CallBox:[15],質問No:36 CallBox:[15],
フロー,変更,BoxNo:21,1=代価表1枚目11行目,質問No:33 CallBox:[52],質問No:37 CallBox:[52],
フロー,変更,BoxNo:34,0=代価表1枚目4行目,質問No:35 CallBox:[37],質問No:39 CallBox:[37],
フロー,変更,BoxNo:41,0=代価表1枚目5行目,質問No:36 CallBox:[27],質問No:40 CallBox:[27],
フロー,変更,BoxNo:43,0=代価表1枚目9行目,質問No:37 CallBox:[18],質問No:41 CallBox:[18],
フロー,変更,BoxNo:44,0=代価表1枚目11行目,質問No:38 CallBox:[52],質問No:42 CallBox:[52],
フロー,変更,BoxNo:48,c1=1,質問No:39 CallBox:[2],質問No:43 CallBox:[2],
フロー,変更,BoxNo:49,c1=2,質問No:40 CallBox:[2],質問No:44 CallBox:[2],
フロー,変更,BoxNo:52,フロー切替:適用労務切替(山林砂防工),質問No:41 CallBox:[9],質問No:45 CallBox:[9],
フロー,変更,BoxNo:53,諸雑費数値,"質問No:23 CallBox:[22, 28]",質問No:23 CallBox:[16],
フロー,変更,BoxNo:54,D5S,質問No:43 CallBox:[27],質問No:47 CallBox:[27],
フロー,追加,BoxNo:16,バックホウ運転費,-,質問No:6,CallBox→[(スタビライザ)排ガス機械の選択]
フロー,追加,BoxNo:17,タイヤローラ運転費,-,質問No:21,CallBox→[0=代価表1枚目11行目]
フロー,追加,BoxNo:29,タイヤローラ運転費,-,質問No:38,CallBox→[(振動ローラ)排ガス機械の選択]
フロー,追加,BoxNo:33,(スタビライザ)排ガス機械の選択,-,質問No:33,CallBox→[スタビライザ運転費]
フロー,追加,BoxNo:35,(振動ローラ)排ガス機械の選択,-,質問No:32,CallBox→[振動ローラ運転費]
フロー,削除,BoxNo:22,砂の散布,質問No:12,-,
フロー,削除,BoxNo:23,砂,質問No:13,-,
フロー,削除,BoxNo:24,0=代価表1枚目5行目,質問No:34,-,
フロー,削除,BoxNo:25,砂使用量,質問No:14,-,
フロー,削除,BoxNo:26,BoxNo:26,質問No:None,-,
フロー,削除,BoxNo:28,BoxNo:28,質問No:None,-,
フロー,削除,BoxNo:55,D5S,質問No:44,-,
