カテゴリ,変更種別,ID,名称,旧値,新値,備考
代価表,追加,代価表:6,TankaCD:32-2-103-33-3663,-,1行,
代価表,追加,代価表:7,TankaCD:32-2-101-32-14,-,1行,
代価表,追加,代価表:8,諸雑費,-,1行,
計算表,変更,計算表変数:2,S1,S3A*S3T*BHK,S1A*3*UT,計算式
計算表,変更,計算表変数:3,S1A,,1.0,計算式→固定値
計算表,変更,計算表変数:4,S2,,S2A*UT,計算式
計算表,変更,計算表変数:5,S2A,S4A*S4T*BHK,0.3,計算式→固定値
計算表,変更,計算表変数:6,S3,,S3A*S3T*BHK,計算式
計算表,変更,計算表変数:8,S3T,S5A*S5T*BHK,,計算式
計算表,変更,計算表変数:9,S4,,S4A*S4T*BHK,計算式
計算表,変更,計算表変数:12,S5,,S5A*S5T*BHK,計算式
計算表,変更,計算表変数:15,S6,1.0,3.0,固定値
計算表,変更,計算表変数:18,BHK,1.0,,固定値→計算式
計算表,追加,計算表変数:19,CD:19,-,,計算式
計算表,追加,計算表変数:20,<内部変数>,-,,計算式
計算表,追加,計算表変数:21,DK,-,,計算式
計算表,追加,計算表変数:22,SF,-,1.0,固定値
計算表,追加,計算表変数:23,SFK1,-,,計算式
計算表,追加,計算表変数:24,SFK2,-,,計算式
計算表,追加,計算表変数:25,D1R,-,S1,計算式
計算表,追加,計算表変数:26,D2R,-,S2,計算式
計算表,追加,計算表変数:27,D3R,-,S3,計算式
計算表,追加,計算表変数:28,D4R,-,S4,計算式
計算表,追加,計算表変数:29,D5R,-,S5,計算式
計算表,追加,計算表変数:30,D6R,-,S6,計算式
計算表,追加,計算表変数:31,ASVar,-,1.0,固定値
質問,変更,質問No:28,終点,S3=代価表1枚目数量1行目,終点,表示名変更
質問,変更,質問No:29,BHK=1,S4=代価表1枚目数量2行目,BHK=1,表示名変更 / バージョン更新
質問,変更,質問No:30,空気圧縮機規格選択,終点,空気圧縮機規格選択,表示名変更
質問,変更,質問No:31,資料区分,BHK=1,資料区分,表示名変更 / バージョン更新
質問,変更,質問No:33,S4A=0.91,資料区分,S4A=0.91,表示名変更 / バージョン更新
質問,変更,質問No:34,空気圧縮機延運転時間(台数分合計),空気圧縮機規格選択,空気圧縮機延運転時間(台数分合計),表示名変更
質問,変更,質問No:35,S4A=0,S4A=0.91,S4A=0,表示名変更 / バージョン更新
質問,変更,質問No:36,S5A=5.3,空気圧縮機延運転時間(台数分合計),S5A=5.3,表示名変更 / バージョン更新
質問,変更,質問No:37,クーリングタワー延運転時間(台数分合計),S4A=0,クーリングタワー延運転時間(台数分合計),表示名変更 / バージョン更新
質問,変更,質問No:38,S5A=0,S5A=5.3,S5A=0,表示名変更 / バージョン更新
質問,変更,質問No:39,S5T=0,クーリングタワー延運転時間(台数分合計),S5T=0,表示名変更 / バージョン更新
質問,追加,質問No:5,運転日数,-,数値入力,2026/03/27 01:21:33
質問,削除,質問No:40,S5A=0,-,-,2024/04/08 19:50:27
質問,削除,質問No:41,S5T=0,-,-,2024/04/08 19:50:27
質問,削除,質問No:42,S5=代価表1枚目数量3行目,-,-,2017/04/01 00:00:00
質問設定,変更,質問No:3,S3T,変数:S3T / 計算表変数:4 / 規格名計上:あり / 単位:h,変数:S3T / 計算表変数:8 / 規格名計上:あり / 単位:h,変更項目: KeisanItemCD
質問設定,変更,質問No:4,S4T,変数:S4T / 計算表変数:7 / 規格名計上:あり / 単位:h,変数:S4T / 計算表変数:11 / 規格名計上:あり / 単位:h,変更項目: KeisanItemCD
質問設定,変更,質問No:15,BHK,変数:BHK / 計算表変数:11 / 規格名計上:なし,変数:BHK / 計算表変数:18 / 規格名計上:なし,変更項目: KeisanItemCD
質問設定,変更,質問No:18,S4A,変数:S4A / 計算表変数:6 / 規格名計上:なし / 単位:ｋｗｈ,変数:S4A / 計算表変数:10 / 規格名計上:なし / 単位:ｋｗｈ,変更項目: KeisanItemCD
